0.11	0.89
0.15	0.90
0.22	0.90
0.19	0.85
0.21	0.65
0.22	0.49
0.26	0.30
0.37	0.13
0.51	0.07
0.68	0.11
0.80	0.28
0.84	0.45
0.87	0.66
0.88	0.82
0.88	0.89
0.84	0.94
0.99	0.94
