0.17	0.39
0.35	0.52
0.46	0.61
0.59	0.71
0.71	0.80
0.82	0.88
0.48	0.55
0.59	0.44
0.70	0.32
0.78	0.24
0.88	0.11
0.93	0.03
0.93	0.95
0.13	0.95
0.12	0.78
0.10	0.58
0.06	0.40
0.03	0.25
0.14	0.07
0.16	0.25
