0.85	0.87
0.80	0.81
0.73	0.89
0.57	0.94
0.36	0.94
0.19	0.86
0.09	0.62
0.08	0.36
0.11	0.17
0.23	0.06
0.58	0.03
0.40	0.04
0.78	0.06
0.87	0.22
0.80	0.43
0.69	0.48
0.61	0.48
0.51	0.47
0.53	0.54
0.52	0.43
0.52	0.34
