0.78	0.31
0.65	0.35
0.59	0.28
0.59	0.23
0.64	0.16
0.72	0.16
0.79	0.26
0.77	0.18
0.75	0.07
0.67	0.02
0.57	0.00
0.57	0.00
0.62	0.01
0.78	0.13
