0.31	0.17
0.35	0.71
0.36	0.77
0.37	0.11
0.38	0.58
0.42	0.86
0.48	0.09
0.48	0.53
0.51	0.88
0.54	0.02
0.56	0.09
0.56	0.18
0.57	0.52
0.58	0.28
0.59	0.37
0.60	0.08
0.61	0.49
0.62	0.91
0.63	0.63
0.63	0.57
0.66	0.79
0.68	0.53
0.69	0.93
0.74	0.86
0.74	0.08
0.77	0.53
0.79	0.85
0.81	0.13
0.85	0.47
0.87	0.25
0.88	0.36
