0.49	0.04
0.30	0.06
0.17	0.14
0.09	0.28
0.07	0.43
0.13	0.65
0.23	0.81
0.40	0.92
0.60	0.94
0.79	0.90
0.89	0.81
0.94	0.59
0.91	0.32
0.85	0.16
0.68	0.06
0.58	0.05
