0.03	0.94
0.10	0.75
0.16	0.55
0.23	0.35
0.31	0.12
0.35	0.10
0.42	0.32
0.48	0.53
0.53	0.64
0.61	0.39
0.70	0.19
0.79	0.05
0.85	0.05
0.91	0.27
0.93	0.47
0.95	0.68
0.97	0.92
0.97	0.95
