0.29	0.77
0.30	0.17
0.30	0.32
0.35	0.89
0.36	0.65
0.37	0.47
0.38	0.10
0.46	0.55
0.48	0.95
0.48	0.57
0.54	0.09
0.54	0.47
0.57	0.65
0.58	0.94
0.61	0.40
0.65	0.76
0.66	0.29
0.67	0.85
0.69	0.18
0.72	0.23
0.76	0.27
0.80	0.17
0.81	0.11
0.83	0.37
0.87	0.07
