0.16	0.81
0.11	0.90
0.31	0.90
0.44	0.89
0.58	0.89
0.70	0.90
0.85	0.89
0.74	0.78
0.55	0.67
0.41	0.55
0.30	0.47
0.20	0.37
0.13	0.28
0.08	0.14
0.29	0.09
0.43	0.10
0.60	0.11
0.75	0.10
0.90	0.09
0.98	0.09
0.89	0.26
