0.12	0.89
0.23	0.89
0.72	0.90
0.84	0.91
0.99	0.91
0.19	0.82
0.25	0.62
0.36	0.40
0.48	0.16
0.50	0.07
0.58	0.22
0.64	0.36
0.69	0.50
0.77	0.68
0.87	0.84
0.40	0.31
0.31	0.52
