0.15	0.37
0.16	0.55
0.18	0.22
0.20	0.69
0.27	0.11
0.28	0.16
0.29	0.84
0.33	0.24
0.37	0.04
0.38	0.32
0.38	0.89
0.43	0.43
0.50	0.93
0.52	0.56
0.59	0.67
0.65	0.06
0.66	0.86
0.71	0.09
0.71	0.76
0.75	0.24
0.77	0.57
0.77	0.40
