0.19	0.93
0.30	0.78
0.41	0.65
0.45	0.58
0.55	0.66
0.70	0.79
0.81	0.92
0.45	0.50
0.43	0.33
0.42	0.19
0.41	0.09
0.35	0.05
0.49	0.05
0.14	0.95
0.28	0.95
0.77	0.94
0.90	0.94
