0.09	0.06
0.11	0.29
0.18	0.55
0.22	0.75
0.25	0.90
0.17	0.44
0.34	0.91
0.61	0.92
0.84	0.84
0.95	0.61
0.90	0.42
0.69	0.37
0.45	0.37
0.23	0.39
0.18	0.39
0.08	0.18
