0.16	0.38
0.22	0.73
0.27	0.06
0.28	0.74
0.28	0.37
0.30	0.15
0.33	0.24
0.35	0.36
0.36	0.75
0.37	0.45
0.38	0.54
0.42	0.63
0.44	0.71
0.48	0.38
0.49	0.88
0.51	0.97
0.54	0.73
0.61	0.37
0.63	0.07
0.66	0.15
0.66	0.23
0.67	0.71
0.69	0.41
0.71	0.51
0.74	0.59
0.75	0.69
0.78	0.79
0.79	0.88
0.79	0.38
0.80	0.98
0.86	0.70
0.90	0.40
0.94	0.70
