0.13	0.73
0.19	0.84
0.20	0.85
0.33	0.90
0.48	0.90
0.62	0.86
0.73	0.78
0.78	0.64
0.75	0.59
0.56	0.53
0.52	0.52
0.47	0.43
0.48	0.36
0.48	0.30
0.47	0.13
0.43	0.08
0.48	0.04
0.56	0.04
0.55	0.11
0.50	0.13
0.20	0.67
