0.47	0.95
0.60	0.95
0.68	0.95
0.71	0.85
0.67	0.73
0.65	0.63
0.79	0.95
0.65	0.57
0.60	0.40
0.56	0.29
0.52	0.19
0.42	0.10
0.32	0.12
0.27	0.22
0.28	0.29
