0.08	0.13
0.13	0.36
0.19	0.56
0.23	0.73
0.28	0.90
0.40	0.62
0.46	0.42
0.51	0.24
0.59	0.11
0.67	0.31
0.71	0.49
0.77	0.69
0.82	0.84
0.86	0.91
0.33	0.78
