0.19	0.57
0.20	0.77
0.22	0.08
0.30	0.18
0.30	0.42
0.34	0.90
0.39	0.30
0.44	0.51
0.44	0.91
0.45	0.38
0.51	0.47
0.51	0.85
0.52	0.68
0.57	0.59
0.61	0.29
0.63	0.44
0.64	0.70
0.67	0.14
0.71	0.82
0.72	0.50
0.78	0.94
0.80	0.15
0.83	0.52
0.88	0.49
0.89	0.23
0.92	0.35
