0.08	0.08
0.07	0.28
0.09	0.51
0.08	0.74
0.08	0.90
0.25	0.92
0.48	0.92
0.66	0.93
0.81	0.93
0.14	0.49
0.32	0.50
0.47	0.51
0.58	0.51
