0.88	0.81
0.68	0.91
0.52	0.94
0.32	0.94
0.15	0.90
0.06	0.82
0.08	0.72
0.16	0.67
0.34	0.63
0.52	0.65
0.70	0.64
0.88	0.56
0.94	0.44
0.97	0.29
0.86	0.13
0.66	0.08
0.43	0.05
0.23	0.08
0.10	0.16
0.06	0.24
0.90	0.86
