0.29	0.95
0.22	0.75
0.17	0.54
0.14	0.36
0.10	0.19
0.08	0.09
0.26	0.10
0.38	0.09
0.54	0.10
0.74	0.11
0.95	0.11
0.27	0.85
0.20	0.64
